,params,mean_train_score,mean_test_score,std_train_score,std_test_score,split0_train_score,split0_test_score,split1_train_score,split1_test_score,split2_train_score,split2_test_score,split3_train_score,split3_test_score,split4_train_score,split4_test_score
0,"{'task_type': 'regression', 'seq_length': 465, 'num_filters': [32, 32, 32, 32, 64, 64, 64, 64, 128, 128, 128, 128], 'n_embedding': 32, 'learning_rate': 0.01, 'kernel_sizes': [1, 2, 3, 4, 5, 7, 10, 15], 'epochs': 100, 'dropout': 0.5, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, '9': 34}, 'batch_size': 256}",0.13232330416093588,0.6370161307328338,0.033151954603771405,0.08146299091292533,0.17710751264745775,0.7005569091928034,0.12822878919082437,0.6772586747918806,0.09437212583449517,0.719354234598377,0.09910417671880942,0.5025788206839428,0.1628039164130927,0.5853320143971656
1,"{'task_type': 'regression', 'seq_length': 465, 'num_filters': [32, 32, 32, 32, 64, 64, 64, 64, 128, 128, 128, 128], 'n_embedding': 32, 'learning_rate': 0.0001, 'kernel_sizes': [3, 4, 5, 7, 10, 15], 'epochs': 100, 'dropout': 0.5, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, '9': 34}, 'batch_size': 256}",0.9851254875025475,1.099394174093169,0.04946083867632641,0.1556304083045738,0.9328900355984733,1.0543857519041295,1.0452959757285543,1.2897583904267902,1.0445176516851231,1.274516862322045,0.9447933944043837,0.9189232467152737,0.9581303800962027,0.9593866190976064
2,"{'task_type': 'regression', 'seq_length': 465, 'num_filters': [128, 128, 128, 128, 64, 64, 64, 64, 32, 32, 32, 32], 'n_embedding': 32, 'learning_rate': 0.0001, 'kernel_sizes': [3, 4, 5, 7, 10, 15], 'epochs': 100, 'dropout': 0.25, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, '9': 34}, 'batch_size': 256}",0.6130649197428304,0.8000044495683862,0.045433521674115136,0.06569932067918965,0.6072477469935587,0.8526353123237552,0.5755189523246599,0.8419482380003821,0.604115824085837,0.8519536188535333,0.5782738721391419,0.6842020679326198,0.7001682031709545,0.7692830107316403
3,"{'task_type': 'regression', 'seq_length': 465, 'num_filters': [128, 128, 128, 128, 64, 64, 64, 64, 32, 32, 32, 32], 'n_embedding': 75, 'learning_rate': 0.01, 'kernel_sizes': [1, 2, 3, 4, 5, 7, 10, 15], 'epochs': 100, 'dropout': 0.25, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, '9': 34}, 'batch_size': 256}",0.06920897783831352,0.631557694180816,0.013559668577006913,0.08665883331122673,0.06322364300744794,0.632637320189581,0.09415855116386068,0.7246711062517431,0.057642026323632446,0.7149584533400326,0.05844410045918638,0.4872989671687419,0.07257656823744021,0.5982226239539807
4,"{'task_type': 'regression', 'seq_length': 465, 'num_filters': [32, 32, 32, 32, 64, 64, 64, 64, 128, 128, 128, 128], 'n_embedding': 64, 'learning_rate': 0.01, 'kernel_sizes': [3, 4, 5, 7, 10], 'epochs': 100, 'dropout': 0.25, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, '9': 34}, 'batch_size': 256}",0.1367914011681596,0.6776853452514817,0.04946039178109884,0.047061205661835234,0.14855896864780033,0.6677096515666916,0.09648626076518925,0.6967903960009977,0.08534911929589152,0.7140445242353897,0.22486445885933457,0.7191776501851986,0.12869819827258233,0.5907045042691308
5,"{'task_type': 'regression', 'seq_length': 465, 'num_filters': [128, 128, 128, 128, 64, 64, 64, 64, 32, 32, 32, 32], 'n_embedding': 64, 'learning_rate': 0.01, 'kernel_sizes': [3, 4, 5, 7, 10], 'epochs': 100, 'dropout': 0.5, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, '9': 34}, 'batch_size': 256}",0.1648815855235851,0.6678893079718632,0.055387061712936246,0.08921913564799261,0.13484384116656914,0.6301292061920121,0.16724502747023665,0.7305954266660843,0.12948056303681485,0.7191977271105562,0.12162519612468915,0.5095488110670005,0.27121329981961567,0.7499753688236632
6,"{'task_type': 'regression', 'seq_length': 465, 'num_filters': [100, 200, 200, 200, 200, 100, 100, 100, 100, 100, 160, 160], 'n_embedding': 64, 'learning_rate': 0.001, 'kernel_sizes': [3, 4, 5], 'epochs': 100, 'dropout': 0.0, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, '9': 34}, 'batch_size': 256}",0.11570032174275376,0.71336187427516,0.01253231320883202,0.08145642201159328,0.11244169183294625,0.6951407955732232,0.13448107470985857,0.7918103230146458,0.12367097339114866,0.8224878111047267,0.09753238856609882,0.6138387523454305,0.1103754802137165,0.6435316893377735
7,"{'task_type': 'regression', 'seq_length': 465, 'num_filters': [100, 200, 200, 200, 200, 100, 100, 100, 100, 100, 160, 160], 'n_embedding': 32, 'learning_rate': 0.01, 'kernel_sizes': [3, 4, 5, 7, 10], 'epochs': 100, 'dropout': 0.0, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, '9': 34}, 'batch_size': 256}",0.062132817773412875,0.7583387891609041,0.03535480549338002,0.20819575313148178,0.11832475863845526,0.7186337947935678,0.04527026176404784,0.7702379145224271,0.026251368000896676,1.144599536930631,0.08792710579134977,0.5511205742860238,0.03289059467231485,0.6071021252718707
8,"{'task_type': 'regression', 'seq_length': 465, 'num_filters': [100, 200, 200, 200, 200, 100, 100, 100, 100, 100, 160, 160], 'n_embedding': 75, 'learning_rate': 0.001, 'kernel_sizes': [3, 4, 5, 7, 10, 15], 'epochs': 100, 'dropout': 0.5, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, '9': 34}, 'batch_size': 256}",0.07182752657832761,0.62696659855589,0.02362851530334263,0.05679170232675968,0.06527527535356227,0.6314228291546617,0.05257066706938204,0.6853794423750612,0.06818953918209535,0.6906886110640698,0.11762336471659876,0.5812980575181276,0.05547878656999965,0.5460440526675303
9,"{'task_type': 'regression', 'seq_length': 465, 'num_filters': [32, 32, 32, 32, 64, 64, 64, 64, 128, 128, 128, 128], 'n_embedding': 32, 'learning_rate': 0.001, 'kernel_sizes': [3, 4, 5, 7], 'epochs': 100, 'dropout': 0.25, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, '9': 34}, 'batch_size': 256}",0.5393464071105487,0.932304047976469,0.19884988867001055,0.2723613140598962,0.3869784484162981,0.7720264683408601,0.36866380897691775,0.8137298051325159,0.9037275875848135,1.4704626540830936,0.4420975067426817,0.739722188685292,0.5952646838320329,0.8655791236405845
